test_compound,reference_drug,reference_ltkbid,reference_dilirank,reference_category,tanimoto_similarity
Hyperforin,Brexanolone,LT03639,vNo-DILI-concern,DILI_negative,0.15942028985507245
Hyperforin,Brexpiprazole,LT03640,vNo-DILI-concern,DILI_negative,0.05319148936170213
Hyperforin,Brilliant blue g,LT03868,vNo-DILI-concern,DILI_negative,0.05172413793103448
Hyperforin,Brivaracetam,LT03643,vNo-DILI-concern,DILI_negative,0.18461538461538463
Hyperforin,Brompheniramine maleate,LT02076,vNo-DILI-concern,DILI_negative,0.10126582278481013
Hyperforin,Budesonide,LT01144,vNo-DILI-concern,DILI_negative,0.13829787234042554
Hyperforin,Butorphanol tartrate,LT01151,vNo-DILI-concern,DILI_negative,0.12643678160919541
Hyperforin,Cabergoline,LT01152,vNo-DILI-concern,DILI_negative,0.10784313725490197
Hyperforin,Caffeine citrate,LT01888,vNo-DILI-concern,DILI_negative,0.09210526315789473
Hyperforin,Calcitonin salmon,LT00878,vNo-DILI-concern,DILI_negative,0.07446808510638298
Hyperforin,Calcitriol,LT00899,vNo-DILI-concern,DILI_negative,0.14772727272727273
Hyperforin,Calcium acetate,LT00947,vNo-DILI-concern,DILI_negative,0.10416666666666667
Hyperforin,Cangrelor,LT02516,vNo-DILI-concern,DILI_negative,0.06086956521739131
Hyperforin,Carbinoxamine maleate,LT00759,vNo-DILI-concern,DILI_negative,0.0963855421686747
Hyperforin,Carboprost tromethamine,LT00898,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Carglumic acid,LT00675,vNo-DILI-concern,DILI_negative,0.09836065573770492
Hyperforin,Carisoprodol,LT02037,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Casimersen,LT03648,vNo-DILI-concern,DILI_negative,0.08490566037735849
Hyperforin,Chloramphenicol,LT01196,vNo-DILI-concern,DILI_negative,0.08108108108108109
Hyperforin,Chlorpheniramine maleate,LT00009,vNo-DILI-concern,DILI_negative,0.10126582278481013
Hyperforin,Choline c-11,LT03899,vNo-DILI-concern,DILI_negative,0.05660377358490566
Hyperforin,Cinacalcet hydrochloride,LT01209,vNo-DILI-concern,DILI_negative,0.07317073170731707
Hyperforin,Cisatracurium besylate,LT00978,vNo-DILI-concern,DILI_negative,0.08080808080808081
Hyperforin,Clemastine fumarate,LT02222,vNo-DILI-concern,DILI_negative,0.13414634146341464
Hyperforin,Clevidipine,LT00644,vNo-DILI-concern,DILI_negative,0.10843373493975904
Hyperforin,Codeine sulfate,LT01269,vNo-DILI-concern,DILI_negative,0.11235955056179775
Hyperforin,Colistimethate sodium,LT01275,vNo-DILI-concern,DILI_negative,0.11363636363636363
Hyperforin,Conivaptan hydrochloride,LT01210,vNo-DILI-concern,DILI_negative,0.0625
Hyperforin,Copanlisib dihydrochloride,LT03651,vNo-DILI-concern,DILI_negative,0.06542056074766354
Hyperforin,Copper cu-64 dotatate,LT03900,vNo-DILI-concern,DILI_negative,0.09027777777777778
Hyperforin,Corticorelin ovine triflutate,LT00438,vNo-DILI-concern,DILI_negative,0.07142857142857142
Hyperforin,Corticotropin,LT00077,vNo-DILI-concern,DILI_negative,0.0782122905027933
Hyperforin,Cortisone acetate,LT00734,vNo-DILI-concern,DILI_negative,0.16666666666666666
Hyperforin,Cosyntropin,LT00855,vNo-DILI-concern,DILI_negative,0.08641975308641975
Hyperforin,Cupric chloride,LT00361,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Cyanocobalamin,LT02002,vNo-DILI-concern,DILI_negative,0.0736196319018405
Hyperforin,Dalfampridine,LT03653,vNo-DILI-concern,DILI_negative,0.017857142857142856
Hyperforin,Dapagliflozin,LT02891,vNo-DILI-concern,DILI_negative,0.08235294117647059
Hyperforin,Darifenacin hydrobromide,LT01188,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Dasiglucagon hydrochloride,LT03655,vNo-DILI-concern,DILI_negative,0.06666666666666667
Hyperforin,Daunorubicin hydrochloride,LT00540,vNo-DILI-concern,DILI_negative,0.16494845360824742
Hyperforin,Defibrotide sodium,LT01774,vNo-DILI-concern,DILI_negative,0.0851063829787234
Hyperforin,Deflazacort,LT02726,vNo-DILI-concern,DILI_negative,0.1368421052631579
Hyperforin,Deoxycholic acid,LT03657,vNo-DILI-concern,DILI_negative,0.17721518987341772
Hyperforin,Deutetrabenazine,LT03658,vNo-DILI-concern,DILI_negative,0.11538461538461539
Hyperforin,Dexbrompheniramine maleate,LT00810,vNo-DILI-concern,DILI_negative,0.10126582278481013
Hyperforin,Dexchlorpheniramine maleate,LT00682,vNo-DILI-concern,DILI_negative,0.10126582278481013
Hyperforin,Dexpanthenol,LT01972,vNo-DILI-concern,DILI_negative,0.09230769230769231
Hyperforin,Dextroamphetamine sulfate,LT00870,vNo-DILI-concern,DILI_negative,0.11290322580645161
Hyperforin,Dextromethorphan polistirex,LT02056,vNo-DILI-concern,DILI_negative,0.0875
Hyperforin,Dextrose,LT00327,vNo-DILI-concern,DILI_negative,0.07017543859649122
Hyperforin,Diatrizoate sodium,LT00774,vNo-DILI-concern,DILI_negative,0.11290322580645161
Hyperforin,Dichlorphenamide,LT00802,vNo-DILI-concern,DILI_negative,0.03076923076923077
Hyperforin,Dicyclomine hydrochloride,LT00737,vNo-DILI-concern,DILI_negative,0.1267605633802817
Hyperforin,Diethylpropion hydrochloride,LT00806,vNo-DILI-concern,DILI_negative,0.14516129032258066
Hyperforin,Difelikefalin acetate,LT03659,vNo-DILI-concern,DILI_negative,0.15217391304347827
Hyperforin,Digoxin,LT00292,vNo-DILI-concern,DILI_negative,0.09803921568627451
Hyperforin,Dihydroergotamine mesylate,LT02218,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Dimenhydrinate,LT00545,vNo-DILI-concern,DILI_negative,0.06818181818181818
Hyperforin,Dimercaprol,LT00074,vNo-DILI-concern,DILI_negative,0.05555555555555555
Hyperforin,Diphenhydramine hydrochloride,LT00087,vNo-DILI-concern,DILI_negative,0.06060606060606061
Hyperforin,Diphenoxylate,LT01623,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Dobutamine hydrochloride,LT01308,vNo-DILI-concern,DILI_negative,0.09722222222222222
Hyperforin,Dopamine hydrochloride,LT00015,vNo-DILI-concern,DILI_negative,0.06451612903225806
Hyperforin,Doxapram hydrochloride,LT00547,vNo-DILI-concern,DILI_negative,0.1125
Hyperforin,Doxylamine succinate,LT00727,vNo-DILI-concern,DILI_negative,0.0759493670886076
Hyperforin,Droperidol,LT01317,vNo-DILI-concern,DILI_negative,0.07777777777777778
Hyperforin,Droxidopa,LT01788,vNo-DILI-concern,DILI_negative,0.09230769230769231
Hyperforin,Dutasteride,LT01112,vNo-DILI-concern,DILI_negative,0.12631578947368421
Hyperforin,Dyphylline,LT00740,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Ecallantide,LT00683,vNo-DILI-concern,DILI_negative,0.06639004149377593
Hyperforin,Edaravone,LT03663,vNo-DILI-concern,DILI_negative,0.07692307692307693
Hyperforin,Edrophonium chloride,LT02093,vNo-DILI-concern,DILI_negative,0.078125
Hyperforin,Eliglustat tartrate,LT03666,vNo-DILI-concern,DILI_negative,0.08602150537634409
Hyperforin,Empagliflozin,LT03667,vNo-DILI-concern,DILI_negative,0.08791208791208792
Hyperforin,Enzalutamide,LT02444,vNo-DILI-concern,DILI_negative,0.07446808510638298
Hyperforin,Ephedrine sulfate,LT01666,vNo-DILI-concern,DILI_negative,0.09230769230769231
Hyperforin,Epinephrine,LT00742,vNo-DILI-concern,DILI_negative,0.09375
Hyperforin,Epoetin alfa,LT01316,vNo-DILI-concern,DILI_negative,0.08771929824561403
Hyperforin,Eptifibatide,LT00999,vNo-DILI-concern,DILI_negative,0.08870967741935484
Hyperforin,Ergocalciferol,LT00194,vNo-DILI-concern,DILI_negative,0.12941176470588237
Hyperforin,Ertugliflozin,LT03673,vNo-DILI-concern,DILI_negative,0.11494252873563218
Hyperforin,Erythropoietin,LT02330,vNo-DILI-concern,DILI_negative,0.08771929824561403
Hyperforin,Esmolol hydrochloride,LT01333,vNo-DILI-concern,DILI_negative,0.10526315789473684
Hyperforin,Estazolam,LT01334,vNo-DILI-concern,DILI_negative,0.024390243902439025
Hyperforin,Etelcalcetide,LT03674,vNo-DILI-concern,DILI_negative,0.09302325581395349
Hyperforin,Ethanolamine oleate,LT00926,vNo-DILI-concern,DILI_negative,0.08955223880597014
Hyperforin,Etidronate disodium,LT01355,vNo-DILI-concern,DILI_negative,0.05263157894736842
Hyperforin,Etomidate,LT01357,vNo-DILI-concern,DILI_negative,0.1232876712328767
Hyperforin,Exenatide synthetic,LT00537,vNo-DILI-concern,DILI_negative,0.06735751295336788
Hyperforin,Fenoldopam mesylate,LT00944,vNo-DILI-concern,DILI_negative,0.08536585365853659
Hyperforin,Ferric maltol,LT03677,vNo-DILI-concern,DILI_negative,0.06451612903225806
Hyperforin,Ferumoxytol,LT00650,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Fesoterodine fumarate,LT00590,vNo-DILI-concern,DILI_negative,0.11764705882352941
Hyperforin,Fexofenadine hydrochloride,LT01370,vNo-DILI-concern,DILI_negative,0.13414634146341464
Hyperforin,Finerenone,LT03679,vNo-DILI-concern,DILI_negative,0.09782608695652174
Hyperforin,Flibanserin,LT03680,vNo-DILI-concern,DILI_negative,0.05813953488372093
Hyperforin,Florbetaben f-18,LT03903,vNo-DILI-concern,DILI_negative,0.05405405405405406
Hyperforin,Florbetapir f-18,LT03904,vNo-DILI-concern,DILI_negative,0.06493506493506493
Hyperforin,Flortaucipir f-18,LT03905,vNo-DILI-concern,DILI_negative,0.012987012987012988
Hyperforin,Fluciclovine f-18,LT03906,vNo-DILI-concern,DILI_negative,0.14545454545454545
Hyperforin,Fludarabine phosphate,LT01382,vNo-DILI-concern,DILI_negative,0.06818181818181818
Hyperforin,Fludrocortisone acetate,LT00399,vNo-DILI-concern,DILI_negative,0.16279069767441862
Hyperforin,Flumazenil,LT01384,vNo-DILI-concern,DILI_negative,0.09411764705882353
Hyperforin,Fluorescein sodium,LT00894,vNo-DILI-concern,DILI_negative,0.07317073170731707
Hyperforin,Fluorodopa f-18,LT03907,vNo-DILI-concern,DILI_negative,0.125
Hyperforin,Fluoroestradiol f-18,LT03908,vNo-DILI-concern,DILI_negative,0.11688311688311688
Hyperforin,Flutemetamol f-18,LT03909,vNo-DILI-concern,DILI_negative,0.05063291139240506
Hyperforin,Folic acid,LT01580,vNo-DILI-concern,DILI_negative,0.0967741935483871
Hyperforin,Fosdenopterin hydrobromide,LT03681,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Frovatriptan succinate,LT01054,vNo-DILI-concern,DILI_negative,0.12048192771084337
Hyperforin,Gabapentin enacarbil,LT03684,vNo-DILI-concern,DILI_negative,0.14084507042253522
Hyperforin,Gadobenate dimeglumine,LT01127,vNo-DILI-concern,DILI_negative,0.08247422680412371
Hyperforin,Gadobutrol,LT02336,vNo-DILI-concern,DILI_negative,0.08823529411764706
Hyperforin,Gadofosveset trisodium,LT00528,vNo-DILI-concern,DILI_negative,0.12087912087912088
Hyperforin,Gadopentetate dimeglumine,LT00935,vNo-DILI-concern,DILI_negative,0.09333333333333334
Hyperforin,Gadoterate meglumine,LT02876,vNo-DILI-concern,DILI_negative,0.10810810810810811
Hyperforin,Gadoteridol,LT00952,vNo-DILI-concern,DILI_negative,0.12903225806451613
Hyperforin,Gadoversetamide,LT01044,vNo-DILI-concern,DILI_negative,0.07042253521126761
Hyperforin,Gadoxetate disodium,LT02404,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Gallium dotatate ga-68,LT03901,vNo-DILI-concern,DILI_negative,0.09219858156028368
Hyperforin,Gallium ga-68 edotreotide,LT03902,vNo-DILI-concern,DILI_negative,0.09219858156028368
Hyperforin,Gallium ga-68 gozetotide,LT03910,vNo-DILI-concern,DILI_negative,0.0891089108910891
Hyperforin,Ganirelix acetate,LT00475,vNo-DILI-concern,DILI_negative,0.09285714285714286
Hyperforin,Glycopyrrolate,LT00836,vNo-DILI-concern,DILI_negative,0.1038961038961039
Hyperforin,Guaifenesin,LT01100,vNo-DILI-concern,DILI_negative,0.07575757575757576
Hyperforin,Guanethidine monosulfate,LT00829,vNo-DILI-concern,DILI_negative,0.05970149253731343
Hyperforin,Histamine phosphate,LT00706,vNo-DILI-concern,DILI_negative,0.05970149253731343
Hyperforin,Hydrocortisone acetate,LT00188,vNo-DILI-concern,DILI_negative,0.16470588235294117
Hyperforin,Hydroxyzine hydrochloride,LT01437,vNo-DILI-concern,DILI_negative,0.0625
Hyperforin,Ibutilide fumarate,LT00974,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Indocyanine green,LT00141,vNo-DILI-concern,DILI_negative,0.0594059405940594
Hyperforin,Iodipamide sodium,LT01454,vNo-DILI-concern,DILI_negative,0.08450704225352113
Hyperforin,Ioflupane i-123,LT03911,vNo-DILI-concern,DILI_negative,0.10843373493975904
Hyperforin,Iothalamate meglumine,LT00257,vNo-DILI-concern,DILI_negative,0.1282051282051282
Hyperforin,Ioversol,LT00419,vNo-DILI-concern,DILI_negative,0.09210526315789473
Hyperforin,Isoproterenol hydrochloride,LT00200,vNo-DILI-concern,DILI_negative,0.10606060606060606
Hyperforin,Isosorbide dinitrate,LT00818,vNo-DILI-concern,DILI_negative,0.04838709677419355
Hyperforin,Isoxsuprine hydrochloride,LT02089,vNo-DILI-concern,DILI_negative,0.0945945945945946
Hyperforin,Istradefylline,LT03695,vNo-DILI-concern,DILI_negative,0.07058823529411765
Hyperforin,Ivabradine hydrochloride,LT02665,vNo-DILI-concern,DILI_negative,0.09302325581395349
Hyperforin,Kanamycin,LT01477,vNo-DILI-concern,DILI_negative,0.0641025641025641
Hyperforin,Lactitol,LT02745,vNo-DILI-concern,DILI_negative,0.08571428571428572
Hyperforin,Lactulose,LT00886,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Lanthanum carbonate,LT00493,vNo-DILI-concern,DILI_negative,0.0625
Hyperforin,Lasmiditan succinate,LT03699,vNo-DILI-concern,DILI_negative,0.12941176470588237
Hyperforin,Lemborexant,LT03700,vNo-DILI-concern,DILI_negative,0.0967741935483871
Hyperforin,Leucovorin calcium,LT02192,vNo-DILI-concern,DILI_negative,0.10891089108910891
Hyperforin,Levocarnitine,LT01486,vNo-DILI-concern,DILI_negative,0.10344827586206896
Hyperforin,Levoleucovorin,LT02437,vNo-DILI-concern,DILI_negative,0.12244897959183673
Hyperforin,Levomefolate calcium,LT02442,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Levonorgestrel,LT01489,vNo-DILI-concern,DILI_negative,0.1518987341772152
Hyperforin,Levorphanol tartrate,LT00752,vNo-DILI-concern,DILI_negative,0.14814814814814814
Hyperforin,Lidocaine,LT01905,vNo-DILI-concern,DILI_negative,0.08955223880597014
Hyperforin,Linaclotide,LT02412,vNo-DILI-concern,DILI_negative,0.1037037037037037
Hyperforin,Liothyronine sodium,LT00783,vNo-DILI-concern,DILI_negative,0.1038961038961039
Hyperforin,Lofexidine hydrochloride,LT01776,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Loperamide hydrochloride,LT02087,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Loratadine,LT01498,vNo-DILI-concern,DILI_negative,0.09195402298850575
Hyperforin,Lubiprostone,LT01240,vNo-DILI-concern,DILI_negative,0.13095238095238096
Hyperforin,Lurasidone hydrochloride,LT02411,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Lusutrombopag,LT03708,vNo-DILI-concern,DILI_negative,0.09345794392523364
Hyperforin,Macimorelin acetate,LT03709,vNo-DILI-concern,DILI_negative,0.11363636363636363
Hyperforin,Mannitol,LT00024,vNo-DILI-concern,DILI_negative,0.0784313725490196
Hyperforin,Maribavir,LT03558,vNo-DILI-concern,DILI_negative,0.0975609756097561
Hyperforin,Mecamylamine hydrochloride,LT00781,vNo-DILI-concern,DILI_negative,0.10344827586206896
Hyperforin,Meclizine hydrochloride,LT00792,vNo-DILI-concern,DILI_negative,0.06097560975609756
Hyperforin,Mepenzolate bromide,LT00790,vNo-DILI-concern,DILI_negative,0.10810810810810811
Hyperforin,Meperidine hydrochloride,LT00713,vNo-DILI-concern,DILI_negative,0.11267605633802817
Hyperforin,Meprobamate,LT01521,vNo-DILI-concern,DILI_negative,0.08064516129032258
Hyperforin,Metaproterenol sulfate,LT02086,vNo-DILI-concern,DILI_negative,0.12121212121212122
Hyperforin,Methamphetamine hydrochloride,LT00716,vNo-DILI-concern,DILI_negative,0.08196721311475409
Hyperforin,Methionine,LT01468,vNo-DILI-concern,DILI_negative,0.1016949152542373
Hyperforin,Methscopolamine bromide,LT01547,vNo-DILI-concern,DILI_negative,0.11538461538461539
Hyperforin,Methsuximide,LT00787,vNo-DILI-concern,DILI_negative,0.109375
Hyperforin,Methylergonovine maleate,LT02074,vNo-DILI-concern,DILI_negative,0.10309278350515463
Hyperforin,Methylnaltrexone bromide,LT00570,vNo-DILI-concern,DILI_negative,0.12359550561797752
Hyperforin,Methysergide maleate,LT02072,vNo-DILI-concern,DILI_negative,0.10526315789473684
Hyperforin,Metyrapone,LT00838,vNo-DILI-concern,DILI_negative,0.07352941176470588
Hyperforin,Metyrosine,LT00895,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Midazolam hydrochloride,LT01557,vNo-DILI-concern,DILI_negative,0.034482758620689655
Hyperforin,Midodrine hydrochloride,LT01558,vNo-DILI-concern,DILI_negative,0.09210526315789473
Hyperforin,Migalastat hydrochloride,LT03712,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Miglitol,LT00992,vNo-DILI-concern,DILI_negative,0.07936507936507936
Hyperforin,Miglustat,LT01126,vNo-DILI-concern,DILI_negative,0.09090909090909091
Hyperforin,Minoxidil,LT00587,vNo-DILI-concern,DILI_negative,0.04225352112676056
Hyperforin,Mitotane,LT01564,vNo-DILI-concern,DILI_negative,0.045454545454545456
Hyperforin,Mivacurium chloride,LT00950,vNo-DILI-concern,DILI_negative,0.0989010989010989
Hyperforin,Morphine sulfate,LT00905,vNo-DILI-concern,DILI_negative,0.13095238095238096
Hyperforin,Nabilone,LT00910,vNo-DILI-concern,DILI_negative,0.12941176470588237
Hyperforin,Nalbuphine hydrochloride,LT01586,vNo-DILI-concern,DILI_negative,0.10112359550561797
Hyperforin,Naldemedine tosylate,LT03716,vNo-DILI-concern,DILI_negative,0.10743801652892562
Hyperforin,Naloxegol oxalate,LT03717,vNo-DILI-concern,DILI_negative,0.13
Hyperforin,Naloxone hydrochloride,LT00592,vNo-DILI-concern,DILI_negative,0.125
Hyperforin,Neomycin sulfate,LT00595,vNo-DILI-concern,DILI_negative,0.07142857142857142
Hyperforin,Nesiritide,LT00465,vNo-DILI-concern,DILI_negative,0.06965174129353234
Hyperforin,Nifurtimox,LT02164,vNo-DILI-concern,DILI_negative,0.07317073170731707
Hyperforin,Nitazoxanide,LT01184,vNo-DILI-concern,DILI_negative,0.07317073170731707
Hyperforin,Nitroglycerin,LT01608,vNo-DILI-concern,DILI_negative,0.05
Hyperforin,Norepinephrine bitartrate,LT00738,vNo-DILI-concern,DILI_negative,0.10294117647058823
Hyperforin,Norethindrone acetate,LT02269,vNo-DILI-concern,DILI_negative,0.16049382716049382
Hyperforin,Nusinersen sodium,LT03720,vNo-DILI-concern,DILI_negative,0.06201550387596899
Hyperforin,Nystatin,LT00602,vNo-DILI-concern,DILI_negative,0.10619469026548672
Hyperforin,Opicapone,LT03725,vNo-DILI-concern,DILI_negative,0.056179775280898875
Hyperforin,Orphenadrine hydrochloride,LT02085,vNo-DILI-concern,DILI_negative,0.0547945205479452
Hyperforin,Ospemifene,LT02880,vNo-DILI-concern,DILI_negative,0.04
Hyperforin,Oxymorphone hydrochloride,LT00808,vNo-DILI-concern,DILI_negative,0.12048192771084337
Hyperforin,Oxytocin,LT00827,vNo-DILI-concern,DILI_negative,0.104
Hyperforin,Pafolacianine sodium,LT03729,vNo-DILI-concern,DILI_negative,0.08227848101265822
Hyperforin,Pamabrom,LT02055,vNo-DILI-concern,DILI_negative,0.08
Hyperforin,Pancuronium bromide,LT00867,vNo-DILI-concern,DILI_negative,0.11494252873563218
Hyperforin,Paromomycin sulfate,LT02061,vNo-DILI-concern,DILI_negative,0.07058823529411765
Hyperforin,Pegfilgrastim,LT01380,vNo-DILI-concern,DILI_negative,0.12612612612612611
Hyperforin,Penbutolol sulfate,LT01644,vNo-DILI-concern,DILI_negative,0.1125
Hyperforin,Penicillin v potassium,LT01648,vNo-DILI-concern,DILI_negative,0.10714285714285714
Hyperforin,Pentagastrin,LT00869,vNo-DILI-concern,DILI_negative,0.07207207207207207
Hyperforin,Pentazocine lactate,LT01650,vNo-DILI-concern,DILI_negative,0.2125
Hyperforin,Pentetate calcium trisodium yb-169,LT00879,vNo-DILI-concern,DILI_negative,0.06779661016949153
Hyperforin,Perampanel,LT02446,vNo-DILI-concern,DILI_negative,0.03571428571428571
Hyperforin,Perflutren,LT01065,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Phendimetrazine tartrate,LT00826,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Phenoxybenzamine hydrochloride,LT02082,vNo-DILI-concern,DILI_negative,0.06756756756756757
Hyperforin,Phentolamine mesylate,LT00433,vNo-DILI-concern,DILI_negative,0.08433734939759036
Hyperforin,Physostigmine salicylate,LT00133,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Phytonadione,LT00780,vNo-DILI-concern,DILI_negative,0.14666666666666667
Hyperforin,Piflufolastat f-18,LT03915,vNo-DILI-concern,DILI_negative,0.08333333333333333
Hyperforin,Pimavanserin tartrate,LT03736,vNo-DILI-concern,DILI_negative,0.11956521739130435
Hyperforin,Pimozide,LT01672,vNo-DILI-concern,DILI_negative,0.09411764705882353
Hyperforin,Pindolol,LT01673,vNo-DILI-concern,DILI_negative,0.09210526315789473
Hyperforin,Pitolisant hydrochloride,LT03737,vNo-DILI-concern,DILI_negative,0.05405405405405406
Hyperforin,Plerixafor,LT02340,vNo-DILI-concern,DILI_negative,0.04477611940298507
Hyperforin,Polidocanol,LT00486,vNo-DILI-concern,DILI_negative,0.06666666666666667
Hyperforin,Pramlintide acetate,LT00492,vNo-DILI-concern,DILI_negative,0.0660377358490566
Hyperforin,Primaquine phosphate,LT00613,vNo-DILI-concern,DILI_negative,0.08139534883720931
Hyperforin,Primidone,LT00261,vNo-DILI-concern,DILI_negative,0.12698412698412698
Hyperforin,Procyclidine hydrochloride,LT02219,vNo-DILI-concern,DILI_negative,0.0821917808219178
Hyperforin,Propantheline bromide,LT00753,vNo-DILI-concern,DILI_negative,0.12
Hyperforin,Protirelin,LT00349,vNo-DILI-concern,DILI_negative,0.10989010989010989
Hyperforin,Protriptyline hydrochloride,LT00848,vNo-DILI-concern,DILI_negative,0.057971014492753624
Hyperforin,Prucalopride succinate,LT03197,vNo-DILI-concern,DILI_negative,0.09473684210526316
Hyperforin,Pseudoephedrine hydrochloride,LT00137,vNo-DILI-concern,DILI_negative,0.08064516129032258
Hyperforin,Pyrantel pamoate,LT01713,vNo-DILI-concern,DILI_negative,0.0989010989010989
Hyperforin,Pyridoxine hydrochloride,LT01980,vNo-DILI-concern,DILI_negative,0.09523809523809523
Hyperforin,Quazepam,LT01721,vNo-DILI-concern,DILI_negative,0.034482758620689655
Hyperforin,Ramelteon,LT01217,vNo-DILI-concern,DILI_negative,0.1282051282051282
Hyperforin,Ranolazine,LT01192,vNo-DILI-concern,DILI_negative,0.09411764705882353
Hyperforin,Regadenoson,LT00646,vNo-DILI-concern,DILI_negative,0.09574468085106383
Hyperforin,Remimazolam besylate,LT03744,vNo-DILI-concern,DILI_negative,0.06666666666666667
Hyperforin,Reserpine,LT01729,vNo-DILI-concern,DILI_negative,0.09433962264150944
Hyperforin,Riboflavin 5'-phosphate,LT01479,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Rifamycin sodium,LT03745,vNo-DILI-concern,DILI_negative,0.09734513274336283
Hyperforin,Rimantadine hydrochloride,LT00937,vNo-DILI-concern,DILI_negative,0.10526315789473684
Hyperforin,Rimegepant sulfate,LT03746,vNo-DILI-concern,DILI_negative,0.07407407407407407
Hyperforin,Riociguat,LT02894,vNo-DILI-concern,DILI_negative,0.07368421052631578
Hyperforin,Risdiplam,LT03748,vNo-DILI-concern,DILI_negative,0.0625
Hyperforin,Rocuronium bromide,LT00957,vNo-DILI-concern,DILI_negative,0.14
Hyperforin,Roflumilast,LT00619,vNo-DILI-concern,DILI_negative,0.10588235294117647
Hyperforin,Rolapitant hydrochloride,LT03749,vNo-DILI-concern,DILI_negative,0.09782608695652174
Hyperforin,Romidepsin,LT00669,vNo-DILI-concern,DILI_negative,0.11956521739130435
Hyperforin,Rubidium chloride rb-82,LT00928,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Safinamide mesylate,LT03752,vNo-DILI-concern,DILI_negative,0.0963855421686747
Hyperforin,Sapropterin dihydrochloride,LT01262,vNo-DILI-concern,DILI_negative,0.136986301369863
Hyperforin,Sarecycline hydrochloride,LT03753,vNo-DILI-concern,DILI_negative,0.1595744680851064
Hyperforin,Scopolamine,LT01974,vNo-DILI-concern,DILI_negative,0.11842105263157894
Hyperforin,Selegiline hydrochloride,LT01749,vNo-DILI-concern,DILI_negative,0.08955223880597014
Hyperforin,Selexipag,LT03755,vNo-DILI-concern,DILI_negative,0.10227272727272728
Hyperforin,Setmelanotide acetate,LT03760,vNo-DILI-concern,DILI_negative,0.09230769230769231
Hyperforin,Sevelamer hydrochloride,LT01039,vNo-DILI-concern,DILI_negative,0.08196721311475409
Hyperforin,Sincalide,LT00350,vNo-DILI-concern,DILI_negative,0.06779661016949153
Hyperforin,Sodium bicarbonate,LT02337,vNo-DILI-concern,DILI_negative,0.061224489795918366
Hyperforin,Sodium fluoride f-18,LT03914,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Sodium lactate,LT00330,vNo-DILI-concern,DILI_negative,0.11764705882352941
Hyperforin,Sodium nitroprusside,LT00880,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Sodium oxybate,LT00480,vNo-DILI-concern,DILI_negative,0.07142857142857142
Hyperforin,Sodium thiosulfate,LT00439,vNo-DILI-concern,DILI_negative,0.019230769230769232
Hyperforin,Sodium zirconium cyclosilicate,LT03762,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Sofosbuvir,LT02901,vNo-DILI-concern,DILI_negative,0.12
Hyperforin,Solriamfetol hydrochloride,LT03763,vNo-DILI-concern,DILI_negative,0.08955223880597014
Hyperforin,Sorbitol,LT02010,vNo-DILI-concern,DILI_negative,0.0784313725490196
Hyperforin,Sterile water,LT01294,vNo-DILI-concern,DILI_negative,0.0
Hyperforin,Stiripentol,LT02728,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Streptomycin sulfate,LT00145,vNo-DILI-concern,DILI_negative,0.08080808080808081
Hyperforin,Succinylcholine chloride,LT00749,vNo-DILI-concern,DILI_negative,0.0847457627118644
Hyperforin,Sufentanil citrate,LT00920,vNo-DILI-concern,DILI_negative,0.09375
Hyperforin,Sugammadex sodium,LT03224,vNo-DILI-concern,DILI_negative,0.08571428571428572
Hyperforin,Suvorexant,LT03766,vNo-DILI-concern,DILI_negative,0.09473684210526316
Hyperforin,Tafamidis meglumine,LT03576,vNo-DILI-concern,DILI_negative,0.0898876404494382
Hyperforin,Tapentadol hydrochloride,LT00664,vNo-DILI-concern,DILI_negative,0.1
